gameid,date,team_blue,team_red,result,result_diff,golddiffat15_diff,xpdiffat15_diff,csdiffat15_diff,kills_diff,assists_diff,firstblood_diff,firsttower_diff,firstmidtower_diff,firsttothreetowers_diff,firstdragon_diff,firstherald_diff,firstbaron_diff,dragons_diff,elementaldrakes_diff,elders_diff,wpm_diff,wcpm_diff,vspm_diff,form_wr_diff,side_wr_diff,h2h_diff,champ_winrate_diff,scaling_score_diff,early_score_diff,carry_score_diff,avg_kills_diff,avg_deaths_diff,avg_assists_diff,avg_dpm_diff,avg_damageshare_diff,avg_golddiffat15_diff,avg_csdiffat15_diff,avg_cspm_diff
LOLTMNT03_338517,2026-01-21 11:14:52,DN SOOPers,Kiwoom DRX,0,0.0,1346.6,1202.8,1.1999999999999993,-4.799999999999999,-10.2,-0.4,0.2,-0.3999999999999999,0.0,-0.1999999999999999,-0.1999999999999999,0.0,-0.6000000000000001,-0.3999999999999999,-0.2,0.3317799999999997,0.3832199999999999,0.6194399999999991,0.0,0.1666666666666666,0.0,-0.15296943388855155,0.0,-102.53011904761902,0.021372943107142856,-0.15386480485745135,0.12884387263063735,-2.2507961755020576,41.89870799322432,0.03554066735040151,3.1397380628631026,-0.2674536397698166,1.578654565044296
LOLTMNT03_338532,2026-01-21 12:06:46,Kiwoom DRX,DN SOOPers,0,0.1666666666666666,-456.83333333333337,-262.00000000000006,-0.3333333333333321,6.666666666666667,14.5,0.5,0.0,0.5,0.1666666666666666,0.3333333333333333,0.3333333333333333,0.1666666666666666,1.1666666666666667,1.0000000000000002,0.1666666666666666,-0.3350000000000004,-0.2821166666666668,-0.3459833333333328,0.4,0.0,0.5,-0.09693975667189941,0.125,-70.16666666666666,-0.05649146499999996,-1.0970240548142334,0.21624108778126638,1.4139661826268979,-103.026602245454,-0.03466939491050991,-324.6037394525118,-8.215811993066458,-1.8103335129922158
LOLTMNT03_338544,2026-01-21 13:00:21,DN SOOPers,Kiwoom DRX,1,0.0,811.5714285714284,510.8571428571429,1.4285714285714288,-3.8571428571428577,-9.142857142857142,-0.5714285714285714,0.1428571428571428,-0.5714285714285714,-0.2857142857142857,-0.1428571428571428,-0.4285714285714286,0.0,-0.4285714285714286,-0.2857142857142858,-0.1428571428571428,0.3665571428571432,0.2462285714285712,0.5083142857142864,-0.2,-0.1666666666666666,0.0,-0.18024891774891771,-0.15,-186.93666666666667,-0.005270774166666686,-0.2828921078921076,0.6274975024975027,-2.7851023976023983,37.743507245671026,0.008858783768315004,42.07605727605727,9.697594072594072,1.3941119955044954
LOLTMNT03_339583,2026-01-22 08:05:25,Hanwha Life Esports,HANJIN BRION,1,0.0,5.599999999999909,-253.4000000000001,21.6,1.0,2.1999999999999997,0.3999999999999999,-0.4,0.0,-0.2,0.0,0.0,-0.2,0.8000000000000003,0.6000000000000001,0.2,-0.3007999999999997,-0.2843599999999997,-0.8956,0.0,-0.25,0.0,0.03602357499873032,0.15,364.13507936507943,-0.011437826825396818,-0.4268021116219871,-0.03235243293628409,0.7918297079042427,-38.57436856084712,-0.010150496276218252,358.4694100051088,5.972429461727598,-0.9494882456435105
LOLTMNT03_339592,2026-01-22 09:06:13,Hanwha Life Esports,HANJIN BRION,0,0.1666666666666666,700.6666666666666,199.16666666666663,34.333333333333336,1.5,4.166666666666664,0.5,-0.1666666666666666,0.1666666666666666,0.0,0.1666666666666666,0.1666666666666666,-0.3333333333333333,1.1666666666666667,1.0000000000000002,0.1666666666666666,-0.1875833333333334,-0.1333166666666665,-0.3677833333333336,0.0,0.1333333333333333,0.5,0.07249940535654825,0.2,175.53619047619048,-0.010300673823953804,0.9462272119414976,-0.510516573373716,1.0379838151266716,38.317837769743505,-0.0016442677276163054,339.946002093145,0.5806062720348433,0.5346807454238887
LOLTMNT03_339605,2026-01-22 10:02:22,HANJIN BRION,Hanwha Life Esports,0,0.0,218.0,519.2857142857142,-22.57142857142857,-0.1428571428571423,-1.142857142857146,-0.5714285714285714,0.2857142857142857,0.0,0.1428571428571428,0.0,0.0,0.4285714285714285,-0.5714285714285714,-0.4285714285714286,-0.1428571428571428,0.2839428571428573,0.0773285714285714,0.4301857142857148,0.2,-0.3333333333333333,0.0,-0.23902391259534111,-0.1,-7.492012987012991,-0.020620609307359344,-1.3999242424242424,-0.1955014430014428,-1.4985709132137695,-110.67767093382804,-0.023279209716347143,-7.603193671407951,-4.397502061430634,0.04945806354360016
LOLTMNT03_339627,2026-01-22 11:14:53,Gen.G,BNK FEARX,1,0.1999999999999999,3295.35,2808.1,33.2,6.75,11.25,-0.0999999999999999,0.6,-0.05,0.1999999999999999,0.35,0.6,0.15,1.7,1.45,0.25,-0.3174100000000006,-0.0193599999999998,-0.0882100000000001,0.1999999999999999,0.0,0.0,0.18532079576197213,0.13666666666666666,261.2635714285715,0.022745616166666677,-0.1674324531677467,-0.6698016036251331,0.991626021037785,11.805641831296612,0.020421377763374937,220.18848896745953,3.811908363967187,0.6448898930990019
LOLTMNT03_340003,2026-01-22 12:11:59,Gen.G,BNK FEARX,1,0.3333333333333333,1876.1666666666667,1124.0,19.96666666666667,4.733333333333331,9.9,-0.2666666666666666,0.6666666666666667,0.1333333333333334,-0.0333333333333333,0.4666666666666667,0.6666666666666667,0.3,1.2000000000000002,1.0,0.2,-0.356616666666667,0.0520233333333333,0.0477766666666674,0.4,0.3333333333333333,0.5,0.3188222578538319,0.0738095238095238,-121.55101010101009,0.0013262234343434098,0.8179990641234518,-1.2433417180502881,1.371948428751903,-6.814397621473859,-0.008901407001853101,120.87066405687271,2.8553352832889063,0.2502892600314306
LOLTMNT03_341143,2026-01-23 08:04:55,T1,KT Rolster,1,0.2666666666666666,2947.2,3070.7666666666664,20.6,11.2,22.366666666666664,-0.2666666666666666,0.6,-0.2666666666666666,0.4333333333333333,-0.0666666666666667,0.3,0.6333333333333333,0.5666666666666664,0.5666666666666664,0.0,0.1009133333333336,-0.2384399999999999,-0.6069466666666692,0.4,0.1666666666666666,0.0,-0.06843871476224411,-0.0761904761904762,453.81863553113556,0.022564956379731382,-0.30725006452947623,0.2685665931070349,-0.11929479817347488,-16.25848614508368,-0.029523182978863666,291.66047306582226,3.4887320492099905,-1.199047598825028
LOLTMNT03_341150,2026-01-23 09:00:11,T1,KT Rolster,1,0.380952380952381,3106.8571428571427,3259.7380952380954,23.904761904761905,11.309523809523808,22.761904761904763,-0.0714285714285714,0.6666666666666667,-0.0714285714285714,0.5238095238095237,0.0952380952380952,0.0952380952380952,0.6904761904761905,1.0952380952380951,1.0952380952380951,0.0,0.0305142857142857,-0.1448619047619048,-0.3941428571428584,0.4,0.35,0.5,0.15100966027436613,0.019999999999999997,169.8846153846154,-0.03105001743589747,-0.5506760157307355,-0.48373840933348466,1.3676836831658994,20.4455058372954,-0.009929956793409994,174.23923616207472,2.720063573377527,0.1351892220738291
LOLTMNT03_340138,2026-01-23 10:33:19,Kiwoom DRX,Nongshim RedForce,1,-0.1785714285714285,-969.2678571428572,-562.1785714285714,-19.696428571428573,-1.0892857142857135,-1.821428571428573,0.3214285714285714,-0.5892857142857143,0.0535714285714286,-0.1964285714285714,-0.0714285714285714,0.1785714285714286,-0.0357142857142857,0.125,0.0,0.125,-0.2299750000000004,-0.5126607142857147,-0.9301732142857162,-0.1999999999999999,-0.4,0.0,-0.0005933127361698598,-0.0361904761904762,153.5595115995116,0.0037811603907203784,0.34137950965682107,0.27465543238652534,-0.5314676834004564,-26.420080529065103,0.003564089552508559,-42.42304572203734,-1.5993509618299533,-0.13340833819672948
LOLTMNT03_340145,2026-01-23 11:24:18,Kiwoom DRX,Nongshim RedForce,0,-0.0416666666666666,-1935.0972222222224,-1253.0555555555557,-24.13888888888889,0.125,1.25,0.1666666666666666,-0.6388888888888888,-0.0694444444444444,-0.2916666666666667,0.0555555555555555,0.0416666666666666,0.0833333333333333,-0.0138888888888888,-0.125,0.1111111111111111,-0.2537930555555552,-0.4269833333333332,-0.8539750000000002,0.0,-0.0833333333333333,0.5,-0.09476959506603783,-0.15,110.83165945165948,0.0180345835497836,1.0707832275322393,-0.29026963831805697,-2.1143179061459687,3.6953153872188977,0.013179688639130827,-0.26216457345904587,2.2955454269782334,0.288559471657571
LOLTMNT03_341173,2026-01-23 12:21:14,Nongshim RedForce,Kiwoom DRX,0,0.1444444444444444,1618.6888888888889,1111.7444444444443,26.55555555555556,0.68888888888889,2.9777777777777814,-0.0444444444444444,0.4666666666666666,0.1666666666666666,0.3666666666666666,0.0555555555555555,0.0666666666666666,0.0333333333333333,0.3333333333333335,0.4333333333333335,-0.1,0.1993955555555557,0.4655366666666667,0.9269622222222224,0.0,0.0999999999999999,0.0,0.14639049304824697,-0.06666666666666667,495.74759018759016,0.001669623128427139,0.11403123911145352,0.29711748441694974,0.634607786746824,30.917273286152636,0.007559133621233199,453.99432228199606,9.392606615013033,-0.01646842226727596
LOLTMNT03_341253,2026-01-24 08:04:56,DN SOOPers,Hanwha Life Esports,0,0.0,284.5,438.625,-14.0,-2.875,-8.375,-0.375,0.125,-0.125,0.0,-0.125,-0.125,0.125,-0.75,-0.625,-0.125,-0.1082875000000003,-0.2401124999999999,-0.7198374999999988,0.0,0.0,0.0,-0.028771298347035235,0.3,-65.5154761904762,0.0027098477445887392,-0.28298391065055695,-0.2324613583503643,0.3075593190657848,-50.771225375445965,0.004732396071569889,-103.8020756159279,-10.792735900152577,0.10073530361177774
LOLTMNT03_340232,2026-01-24 09:04:12,DN SOOPers,Hanwha Life Esports,1,-0.1111111111111111,413.3333333333333,597.6666666666666,-6.666666666666667,-3.888888888888888,-11.666666666666668,-0.4444444444444445,0.2222222222222222,-0.2222222222222222,-0.1111111111111111,0.0,-0.2222222222222222,0.0,-0.8888888888888888,-0.7777777777777777,-0.1111111111111111,-0.1170666666666671,-0.192622222222222,-0.6071555555555541,-0.1999999999999999,-0.1999999999999999,-0.5,-0.11173759645704051,0.033333333333333326,92.97222222222223,-0.014083421523809508,-0.6897449593871805,-0.17996103322328816,-1.3932464584382815,-37.16325113694586,-0.003215873297857469,-97.83115428882537,-1.0257906142260325,-0.3231659557491664
LOLTMNT03_341276,2026-01-24 10:06:14,DN SOOPers,Hanwha Life Esports,0,0.0,552.6,834.5,-1.6,-2.6999999999999997,-8.000000000000004,-0.2999999999999999,0.3,-0.3,0.0,0.0999999999999999,-0.1,-0.1,-0.1999999999999997,-0.2999999999999998,0.1,-0.1812800000000005,-0.1531199999999997,-0.5211299999999994,0.0,0.0,0.0,-0.14278796367031665,0.0761904761904762,74.43229437229436,-0.0062566115151515,-0.12757490875137956,0.9410250969074503,-1.0568630280394986,-74.45314450281523,-0.012240188334521646,42.3749250205132,-2.489723707664884,-0.26024599265766923
LOLTMNT03_341342,2026-01-24 11:24:48,Dplus Kia,Gen.G,0,-0.1428571428571429,202.09523809523807,1021.7857142857142,20.80952380952381,-3.4761904761904745,-8.404761904761905,0.0714285714285714,-0.119047619047619,0.0476190476190476,0.0476190476190476,-0.238095238095238,-0.2857142857142857,-0.119047619047619,-1.1666666666666663,-1.0,-0.1666666666666666,-0.2746404761904757,-0.250388095238095,-1.190788095238096,-0.1999999999999999,-0.1428571428571429,0.0,-0.10753992662773282,-0.14166666666666666,-337.8033372183372,-0.02314576295676546,-0.9681612883141999,-0.038234692047866226,-1.7014819785362096,-119.54232475495803,-0.020001870673227312,-287.65554610359123,-2.389334531581058,0.11535971563687841
LOLTMNT03_341348,2026-01-24 12:21:19,Gen.G,Dplus Kia,1,0.25,-112.46428571428578,-894.1785714285714,-25.607142857142858,4.589285714285715,10.660714285714285,-0.1964285714285714,-0.0357142857142857,0.0892857142857143,0.0892857142857143,0.3392857142857143,0.1071428571428571,0.2321428571428571,1.1428571428571428,1.0,0.1428571428571428,0.256214285714285,0.3122071428571427,1.2264125000000003,0.4,0.5,0.5,0.2159311499972239,0.039999999999999994,321.4892063492063,0.04248784438095238,0.6617892226996394,-0.517838194012521,0.7413119846041525,21.083621476464486,0.0017766628051076594,283.9016116972393,-0.147853991308398,0.00673685371583943
LOLTMNT03_341399,2026-01-25 08:05:39,BNK FEARX,T1,0,-0.1785714285714286,-1649.625,-1700.446428571429,-19.803571428571427,-2.196428571428573,-3.232142857142854,0.1964285714285714,-0.5714285714285714,0.3392857142857143,0.1071428571428571,0.0535714285714285,-0.0892857142857143,-0.3214285714285714,-0.375,-0.25,-0.125,0.4241678571428569,0.0921071428571427,0.9548321428571444,-0.4,-0.3333333333333333,0.0,-0.07751936872309895,0.15000000000000002,-178.83355742296922,0.018233185620915027,0.153314795837034,0.36111416273826524,0.8005549520621251,62.95093478086585,0.018611189466096162,-145.56879521076723,-4.77930473002209,-0.4915743790644731
LOLTMNT03_340339,2026-01-25 09:06:56,T1,BNK FEARX,0,0.2777777777777778,1737.888888888889,1482.7777777777778,21.33333333333333,2.722222222222221,3.680555555555557,-0.2916666666666667,0.3888888888888888,-0.4166666666666667,0.0277777777777777,-0.1666666666666666,-0.0416666666666666,0.4027777777777778,-0.0277777777777776,-0.25,0.2222222222222222,-0.3819430555555549,-0.0065124999999999,-0.5989972222222235,0.6000000000000001,0.1666666666666666,0.5,0.42080652651131367,0.047777777777777766,489.05357142857144,-0.014669026428571375,1.366106045254981,0.30333720308454337,1.2979080828548906,76.20019765063182,0.0063937692747382535,519.9104526201734,7.568208938421704,0.6111231395432295
LOLTMNT03_340341,2026-01-25 10:12:05,BNK FEARX,T1,0,-0.1444444444444443,-1245.3333333333333,-880.4222222222222,-23.366666666666667,-1.2555555555555564,-0.87777777777778,0.1555555555555555,-0.4555555555555556,0.4777777777777778,0.0777777777777778,0.2555555555555556,0.1444444444444444,-0.2555555555555555,0.2444444444444444,0.5444444444444447,-0.3,0.367107777777778,0.0542555555555555,0.7042433333333342,-0.4,-0.5,0.0,-0.1737284977970363,-0.06666666666666668,507.1977272727273,0.01930952449494952,-0.32428434617197555,0.8949679778840665,-0.6722272162171334,95.44091425970032,0.0330982192083189,298.58473997155653,3.244424320803783,0.30547564094246127
LOLTMNT03_341439,2026-01-25 11:28:02,HANJIN BRION,KT Rolster,1,-0.0357142857142857,-8.071428571428555,808.3571428571429,1.0892857142857153,1.625,3.7321428571428577,-0.4464285714285714,0.0892857142857143,-0.3214285714285714,-0.1785714285714285,0.0714285714285714,-0.1785714285714285,0.2142857142857143,-0.3571428571428572,-0.2142857142857142,-0.1428571428571428,0.4715017857142856,0.0449125000000001,0.6488357142857133,0.2,-0.2,0.0,0.14187007315029299,0.15,68.21538073038073,0.01651782938034191,0.8845198665803062,0.6717730505148087,1.34845067691771,50.106581505383815,0.003180815916680124,172.859611903969,-0.13985189108815477,-0.09432331688482343
LOLTMNT03_341446,2026-01-25 12:29:52,HANJIN BRION,KT Rolster,0,0.0833333333333333,-181.34722222222217,685.1666666666667,-5.416666666666668,2.2777777777777786,6.541666666666668,-0.5138888888888888,0.1944444444444444,-0.4027777777777778,-0.2777777777777778,-0.0555555555555555,-0.2777777777777778,0.0694444444444444,-0.0972222222222223,0.0277777777777776,-0.125,0.5344041666666675,-0.0102180555555555,0.5133902777777788,0.4,0.1666666666666666,0.5,0.1975635223362497,-0.17000000000000004,252.83840326340328,-0.001564789506604547,1.0354259809454613,-0.6773175105317963,2.6588589404823164,32.480168679660665,-0.012079354426105388,180.36929366208585,-3.405371756670458,0.3660995306121242
LOLTMNT03_341450,2026-01-25 13:39:08,KT Rolster,HANJIN BRION,1,0.0333333333333333,-468.3555555555556,-1197.6333333333332,-0.2666666666666657,-1.644444444444444,-5.399999999999999,0.3555555555555555,-0.2777777777777778,0.2555555555555556,0.1444444444444444,0.1555555555555555,0.1444444444444444,0.0444444444444444,0.2111111111111112,0.1,0.1111111111111111,-0.4624044444444446,0.0430211111111107,-0.3751588888888904,-0.2,0.1666666666666666,0.0,0.12622085988545623,0.0,-27.484329004329016,0.009059617350649335,0.9219069253252155,-0.07491572241090383,-0.22145988693964647,-8.488281286876486,0.006564168473204041,59.67880864453366,4.832189386135627,-0.35721232929561886
LOLTMNT01_326821,2026-01-28 08:04:54,Kiwoom DRX,HANJIN BRION,1,0.0909090909090909,-671.2727272727273,-444.0,-7.272727272727273,3.272727272727272,5.90909090909091,0.3636363636363636,-0.2727272727272727,0.2727272727272727,0.0909090909090909,0.1818181818181817,0.3636363636363636,0.0,0.3636363636363635,0.2727272727272727,0.0909090909090909,-0.6413454545454549,-0.3608181818181823,-1.1197454545454557,0.0,-0.0857142857142856,0.0,-0.016334952334510044,0.16571428571428573,-66.80257175744792,0.00655723156448812,-0.368822649842663,0.8604114115281742,1.368408767690613,24.54797959044879,0.007316119915202285,-167.17867038178292,-1.2665524448645857,-0.26879816603456597
LOLTMNT01_326837,2026-01-28 09:03:47,Kiwoom DRX,HANJIN BRION,0,0.1666666666666666,-353.83333333333337,20.0,-8.000000000000002,4.166666666666666,9.750000000000004,0.25,-0.3333333333333333,0.3333333333333333,0.1666666666666666,0.25,0.4166666666666666,0.0833333333333333,0.2500000000000002,0.1666666666666667,0.0833333333333333,-0.5809833333333341,-0.3007916666666672,-0.8743583333333333,0.3999999999999999,0.0833333333333333,0.5,-0.006865083466068733,-0.25,-242.42035964035966,-0.018560007569097564,0.1303922404907616,0.4025176520250411,-1.8962760829755911,-58.4723394032269,-0.012413197636083145,-436.77678297345784,-5.010967904563963,-0.38302634698224836
LOLTMNT01_327784,2026-01-28 09:59:21,HANJIN BRION,Kiwoom DRX,1,-0.0769230769230769,497.5384615384616,54.30769230769232,6.153846153846153,-2.1538461538461533,-4.9999999999999964,-0.1538461538461538,0.3846153846153846,-0.2307692307692307,-0.0769230769230769,-0.1538461538461538,-0.4615384615384615,0.0,0.0,0.0769230769230768,-0.0769230769230769,0.5910769230769239,0.2929923076923082,0.7983307692307697,-0.1999999999999999,-0.25,0.0,0.0733752413164177,0.0,131.00909090909093,0.009785612741702754,1.107522230804293,0.52782980047582,0.7377142132369743,71.12739847925172,0.006288747119533922,139.1331729674361,-0.4230566943391727,-0.1825553638274462
LOLTMNT01_327799,2026-01-28 10:54:21,HANJIN BRION,Kiwoom DRX,0,0.0,909.5714285714288,334.42857142857144,14.142857142857142,-1.0,-2.357142857142854,-0.0714285714285714,0.4285714285714286,-0.1428571428571428,0.0,-0.0714285714285714,-0.3571428571428572,0.0714285714285714,0.142857142857143,0.2142857142857144,-0.0714285714285714,0.5593285714285714,0.2972000000000003,0.8229928571428591,0.0,-0.0285714285714285,0.1666666666666666,0.13885003885003883,-0.13333333333333333,139.32222222222222,-0.005499406666666651,0.6552577052577049,0.2395104895104896,1.4020072520072517,44.47322538461526,-0.015977442672882702,-128.73317793317793,-1.4503755503755502,-0.25590642838642985
LOLTMNT01_326904,2026-01-28 11:49:42,Kiwoom DRX,HANJIN BRION,1,0.0666666666666667,-1184.4,-417.0666666666667,-19.73333333333333,1.1999999999999993,3.7333333333333343,0.0,-0.4666666666666666,0.2,0.0666666666666667,0.0,0.2666666666666666,-0.1333333333333333,-0.1999999999999999,-0.2666666666666666,0.0666666666666666,-0.5511933333333339,-0.2669733333333337,-0.7847866666666672,0.1999999999999999,-0.0476190476190476,0.0,-0.08751764108906968,0.12333333333333332,-354.2522727272727,0.010210027872960353,-0.8193687652082309,0.7115305775324612,-1.0602411034168036,13.777621019684261,0.006188406581127931,-315.091142058468,-9.99816783477251,0.006135822792077583
LOLTMNT01_331103,2026-01-29 08:07:19,BNK FEARX,DN SOOPers,1,0.1363636363636363,598.690909090909,402.6727272727272,-4.9,5.854545454545454,10.863636363636363,0.1454545454545454,0.0454545454545454,0.5181818181818181,0.4272727272727272,-0.0363636363636363,0.1272727272727273,0.1272727272727273,0.1181818181818181,0.2999999999999998,-0.1818181818181818,0.3451854545454553,0.0039436363636362,0.1938809090909092,-0.3999999999999999,0.15,0.0,0.15737651756962484,-0.3012554112554112,135.33426434676434,-0.0017146774664224262,0.4398519755325907,0.056345398121747436,-0.8209486408691014,1.8804465063631142,-0.0018422358071127631,2.3204560406623145,4.23589821085262,0.09922296226615401
LOLTMNT01_332133,2026-01-29 09:07:12,BNK FEARX,DN SOOPers,1,0.2121212121212121,164.74242424242425,249.48484848484847,-7.431818181818182,5.795454545454547,11.833333333333332,0.0454545454545454,0.1287878787878787,0.5606060606060607,0.4772727272727273,0.0530303030303029,0.2045454545454545,0.2045454545454545,0.3712121212121211,0.5378787878787878,-0.1666666666666666,0.3451886363636371,0.0288083333333331,0.2506068181818186,0.0,0.3,0.5,0.19430004273723023,0.07190476190476193,14.369148172089353,0.025020004458090966,0.386670676454961,0.11336501621789363,0.4068026346725393,83.37656377680366,0.013990754678522482,168.39419470681128,5.831621945098495,-0.025444065470829003
LOLTMNT01_332152,2026-01-29 09:53:36,BNK FEARX,DN SOOPers,0,0.2756410256410256,246.03205128205127,551.6474358974359,1.33974358974359,5.884615384615385,12.365384615384617,-0.0384615384615384,0.1987179487179487,0.5961538461538461,0.5192307692307692,0.1282051282051282,0.2692307692307692,0.2692307692307692,0.4166666666666665,0.5705128205128203,-0.1538461538461538,0.3985397435897448,0.051527564102564,0.4319858974358954,0.3999999999999999,0.4047619047619047,0.5,-0.17838866236690432,-0.16666666666666669,223.50939393939396,0.023391948757575803,-0.29935383132243887,0.6037469782774649,-0.3576209024302255,106.64094702576756,0.019352798731062465,-5.967508400453717,4.629132639857277,0.23452748832282033
