gameid,date,team_blue,team_red,result,result_diff,golddiffat15_diff,xpdiffat15_diff,csdiffat15_diff,kills_diff,assists_diff,firstblood_diff,firsttower_diff,firstmidtower_diff,firsttothreetowers_diff,firstdragon_diff,firstherald_diff,firstbaron_diff,dragons_diff,elementaldrakes_diff,elders_diff,wpm_diff,wcpm_diff,vspm_diff,form_wr_diff,side_wr_diff,h2h_diff
LOLTMNT03_341342,2026-01-24 11:24:48,Dplus Kia,Gen.G,0,-0.1428571428571429,202.09523809523807,1021.7857142857142,20.80952380952381,-3.4761904761904745,-8.404761904761905,0.0714285714285714,-0.11904761904761907,0.04761904761904767,0.04761904761904767,-0.23809523809523808,-0.2857142857142857,-0.11904761904761907,-1.1666666666666665,-1.0,-0.16666666666666666,-0.2746404761904757,-0.250388095238095,-1.190788095238096,-0.19999999999999996,-0.1428571428571429,0.0
LOLTMNT03_341348,2026-01-24 12:21:19,Gen.G,Dplus Kia,1,0.25,-112.46428571428578,-894.1785714285714,-25.607142857142858,4.589285714285715,10.660714285714285,-0.19642857142857145,-0.0357142857142857,0.0892857142857143,0.0892857142857143,0.3392857142857143,0.1071428571428571,0.2321428571428571,1.1428571428571428,1.0,0.14285714285714285,0.25621428571428506,0.3122071428571427,1.2264125000000003,0.4,0.5,0.5
LOLTMNT03_341399,2026-01-25 08:05:39,BNK FEARX,T1,0,-0.1785714285714286,-1649.625,-1700.4464285714287,-19.803571428571427,-2.196428571428573,-3.232142857142854,0.1964285714285714,-0.5714285714285714,0.3392857142857143,0.1071428571428571,0.05357142857142855,-0.0892857142857143,-0.32142857142857145,-0.375,-0.25,-0.125,0.4241678571428569,0.09210714285714272,0.9548321428571445,-0.4,-0.33333333333333337,0.0
LOLTMNT03_340339,2026-01-25 09:06:56,T1,BNK FEARX,0,0.2777777777777778,1737.888888888889,1482.7777777777778,21.333333333333332,2.7222222222222214,3.680555555555557,-0.2916666666666667,0.38888888888888884,-0.4166666666666667,0.02777777777777779,-0.16666666666666669,-0.041666666666666685,0.4027777777777778,-0.02777777777777768,-0.25,0.2222222222222222,-0.38194305555555497,-0.006512499999999921,-0.5989972222222235,0.6000000000000001,0.16666666666666663,0.5
LOLTMNT03_340341,2026-01-25 10:12:05,BNK FEARX,T1,0,-0.14444444444444438,-1245.3333333333333,-880.4222222222222,-23.366666666666667,-1.2555555555555564,-0.87777777777778,0.15555555555555556,-0.4555555555555556,0.4777777777777778,0.07777777777777783,0.2555555555555556,0.14444444444444443,-0.25555555555555554,0.24444444444444446,0.5444444444444447,-0.3,0.36710777777777803,0.0542555555555555,0.7042433333333342,-0.4,-0.5,0.0
LOLTMNT03_341439,2026-01-25 11:28:02,HANJIN BRION,KT Rolster,1,-0.0357142857142857,-8.071428571428555,808.3571428571429,1.0892857142857153,1.625,3.7321428571428577,-0.4464285714285714,0.0892857142857143,-0.3214285714285714,-0.17857142857142855,0.07142857142857145,-0.17857142857142855,0.2142857142857143,-0.3571428571428572,-0.2142857142857142,-0.14285714285714285,0.4715017857142856,0.04491250000000013,0.6488357142857133,0.2,-0.2,0.0
LOLTMNT03_341446,2026-01-25 12:29:52,HANJIN BRION,KT Rolster,0,0.08333333333333331,-181.34722222222217,685.1666666666667,-5.416666666666668,2.2777777777777786,6.541666666666668,-0.5138888888888888,0.19444444444444442,-0.4027777777777778,-0.2777777777777778,-0.05555555555555558,-0.2777777777777778,0.06944444444444442,-0.09722222222222232,0.02777777777777768,-0.125,0.5344041666666675,-0.01021805555555555,0.5133902777777788,0.4,0.16666666666666666,0.5
LOLTMNT03_341450,2026-01-25 13:39:08,KT Rolster,HANJIN BRION,1,0.033333333333333326,-468.35555555555555,-1197.6333333333332,-0.2666666666666657,-1.644444444444444,-5.399999999999999,0.35555555555555557,-0.2777777777777778,0.2555555555555556,0.14444444444444443,0.15555555555555556,0.14444444444444443,0.0444444444444444,0.21111111111111125,0.10000000000000009,0.1111111111111111,-0.4624044444444446,0.04302111111111073,-0.3751588888888904,-0.2,0.16666666666666669,0.0
LOLTMNT01_326821,2026-01-28 08:04:54,Kiwoom DRX,HANJIN BRION,1,0.09090909090909094,-671.2727272727273,-444.0,-7.272727272727273,3.2727272727272716,5.90909090909091,0.36363636363636365,-0.2727272727272727,0.2727272727272727,0.09090909090909094,0.18181818181818177,0.36363636363636365,0.0,0.36363636363636354,0.2727272727272727,0.09090909090909091,-0.6413454545454549,-0.36081818181818237,-1.1197454545454555,0.0,-0.08571428571428569,0.0
LOLTMNT01_326837,2026-01-28 09:03:47,Kiwoom DRX,HANJIN BRION,0,0.16666666666666669,-353.83333333333337,20.0,-8.000000000000002,4.166666666666666,9.750000000000004,0.25000000000000006,-0.33333333333333337,0.33333333333333337,0.16666666666666669,0.25000000000000006,0.41666666666666663,0.08333333333333337,0.2500000000000002,0.16666666666666674,0.08333333333333333,-0.5809833333333341,-0.30079166666666723,-0.8743583333333333,0.39999999999999997,0.08333333333333331,0.5
LOLTMNT01_327784,2026-01-28 09:59:21,HANJIN BRION,Kiwoom DRX,1,-0.07692307692307693,497.53846153846155,54.30769230769232,6.153846153846153,-2.1538461538461533,-4.9999999999999964,-0.1538461538461538,0.38461538461538464,-0.23076923076923073,-0.07692307692307693,-0.1538461538461538,-0.4615384615384615,0.0,0.0,0.07692307692307687,-0.07692307692307693,0.5910769230769239,0.2929923076923082,0.7983307692307697,-0.19999999999999996,-0.25,0.0
LOLTMNT01_327799,2026-01-28 10:54:21,HANJIN BRION,Kiwoom DRX,0,0.0,909.5714285714287,334.42857142857144,14.142857142857142,-1.0,-2.357142857142854,-0.07142857142857145,0.4285714285714286,-0.14285714285714285,0.0,-0.07142857142857145,-0.3571428571428572,0.0714285714285714,0.14285714285714302,0.2142857142857144,-0.07142857142857142,0.5593285714285714,0.29720000000000035,0.8229928571428591,0.0,-0.028571428571428525,0.16666666666666663
LOLTMNT01_326904,2026-01-28 11:49:42,Kiwoom DRX,HANJIN BRION,1,0.06666666666666671,-1184.3999999999999,-417.0666666666667,-19.733333333333334,1.1999999999999993,3.7333333333333343,0.0,-0.4666666666666666,0.2,0.06666666666666671,0.0,0.26666666666666666,-0.13333333333333336,-0.19999999999999996,-0.2666666666666666,0.06666666666666667,-0.5511933333333339,-0.26697333333333373,-0.7847866666666672,0.19999999999999996,-0.047619047619047616,0.0
LOLTMNT01_331103,2026-01-29 08:07:19,BNK FEARX,DN SOOPers,1,0.13636363636363635,598.690909090909,402.67272727272723,-4.9,5.854545454545454,10.863636363636363,0.14545454545454545,0.04545454545454547,0.5181818181818181,0.42727272727272725,-0.036363636363636376,0.12727272727272732,0.12727272727272732,0.11818181818181817,0.2999999999999998,-0.18181818181818182,0.34518545454545535,0.00394363636363626,0.19388090909090927,-0.39999999999999997,0.15000000000000002,0.0
LOLTMNT01_332133,2026-01-29 09:07:12,BNK FEARX,DN SOOPers,1,0.2121212121212121,164.74242424242425,249.48484848484847,-7.431818181818182,5.795454545454547,11.833333333333332,0.045454545454545414,0.12878787878787873,0.5606060606060607,0.4772727272727273,0.05303030303030298,0.20454545454545453,0.20454545454545453,0.3712121212121211,0.5378787878787878,-0.16666666666666666,0.34518863636363717,0.028808333333333103,0.2506068181818186,0.0,0.3,0.5
LOLTMNT01_332152,2026-01-29 09:53:36,BNK FEARX,DN SOOPers,0,0.27564102564102566,246.03205128205127,551.6474358974359,1.3397435897435899,5.884615384615385,12.365384615384617,-0.038461538461538436,0.19871794871794873,0.5961538461538461,0.5192307692307692,0.1282051282051282,0.2692307692307692,0.2692307692307692,0.4166666666666665,0.5705128205128203,-0.15384615384615385,0.39853974358974487,0.051527564102564094,0.43198589743589544,0.39999999999999997,0.40476190476190477,0.5
LOLTMNT01_332170,2026-01-29 10:47:32,DN SOOPers,BNK FEARX,0,-0.18131868131868129,-139.96153846153845,-694.1978021978022,-2.428571428571429,-4.2747252747252755,-8.703296703296704,-0.038461538461538436,-0.10989010989010989,-0.478021978021978,-0.4065934065934066,-0.04395604395604402,-0.17582417582417587,-0.17582417582417587,-0.08791208791208804,-0.23076923076923084,0.14285714285714285,-0.34303681318681356,-0.03996153846153816,-0.3285642857142843,-0.19999999999999996,-0.17142857142857143,-0.16666666666666669
LOLTMNT01_331607,2026-01-30 08:05:48,KT Rolster,Nongshim RedForce,0,0.0,-759.3,-965.9,-15.8,-3.5999999999999996,-8.3,0.0,-0.39999999999999997,0.0,-0.09999999999999998,0.09999999999999998,-0.19999999999999996,0.2,0.0,-0.09999999999999964,0.1,0.05321000000000087,0.006940000000000168,0.03677999999999848,0.0,0.23809523809523808,0.0
LOLTMNT01_332667,2026-01-30 08:56:59,Nongshim RedForce,KT Rolster,1,0.09090909090909088,1095.7272727272727,977.7272727272727,13.09090909090909,4.636363636363637,11.272727272727273,0.09090909090909088,0.45454545454545453,0.09090909090909094,0.18181818181818182,0.0,0.09090909090909088,-0.09090909090909088,0.36363636363636376,0.4545454545454546,-0.09090909090909091,-0.0483727272727279,0.020263636363636373,0.06290000000000084,0.0,0.047619047619047616,0.5
LOLTMNT01_331640,2026-01-30 09:57:18,Nongshim RedForce,KT Rolster,0,0.16666666666666669,1224.9166666666667,958.4166666666666,13.833333333333332,4.916666666666666,11.916666666666668,0.16666666666666669,0.5,0.0,0.24999999999999994,0.08333333333333337,0.16666666666666669,0.0,0.6666666666666665,0.6666666666666667,0.0,-0.03993333333333382,0.05163333333333364,0.17445000000000022,0.19999999999999996,0.25,0.5
LOLTMNT01_331650,2026-01-30 10:47:33,KT Rolster,Nongshim RedForce,1,-0.07692307692307693,-701.1538461538462,-425.46153846153845,-5.230769230769231,-3.5384615384615383,-9.076923076923077,-0.07692307692307687,-0.38461538461538464,0.07692307692307698,-0.15384615384615385,0.0,-0.07692307692307687,0.07692307692307693,-0.30769230769230793,-0.3076923076923075,0.0,0.024884615384615394,-0.02370769230769243,-0.05620000000000047,0.0,0.0,-0.16666666666666669
LOLTMNT01_332727,2026-01-30 11:49:42,KT Rolster,Nongshim RedForce,0,0.0,-221.0714285714286,-34.78571428571428,-3.7142857142857144,-2.571428571428571,-6.928571428571427,-0.14285714285714285,-0.2857142857142857,0.1428571428571429,-0.0714285714285714,-0.0714285714285714,0.0,0.14285714285714285,-0.1428571428571428,-0.1428571428571428,0.0,0.04905000000000026,-0.018307142857143077,0.025635714285716205,0.19999999999999996,0.15555555555555556,0.0
LOLTMNT01_334295,2026-01-31 08:17:53,Dplus Kia,T1,0,-0.06060606060606066,-180.38383838383834,289.3939393939395,11.525252525252526,-2.878787878787879,-5.262626262626263,0.303030303030303,-0.1515151515151516,0.19191919191919193,-0.1717171717171717,0.06060606060606061,0.41414141414141414,-0.1717171717171717,-0.5858585858585861,-0.31313131313131315,-0.2727272727272727,-0.2532393939393933,-0.10965757575757573,-0.4309484848484839,-0.4,-0.25,0.0
LOLTMNT01_334313,2026-01-31 09:15:38,T1,Dplus Kia,1,0.15000000000000002,408.3166666666667,-448.0333333333334,-15.116666666666665,3.5666666666666664,6.5333333333333385,-0.36666666666666664,0.2333333333333334,-0.26666666666666666,0.25,0.033333333333333326,-0.46666666666666673,0.25,0.8999999999999999,0.6499999999999999,0.25,0.20560166666666602,0.11899999999999955,0.420519999999998,0.6000000000000001,0.5714285714285714,0.5
LOLTMNT01_333373,2026-01-31 10:06:58,T1,Dplus Kia,1,0.22377622377622386,149.69230769230774,-569.8881118881119,-17.475524475524473,4.67132867132867,10.3986013986014,-0.4195804195804196,0.13286713286713292,-0.32867132867132864,0.31468531468531474,0.11188811188811193,-0.34265734265734266,0.31468531468531474,0.9930069930069929,0.7622377622377621,0.23076923076923078,0.22303286713286719,0.10343146853146834,0.3663363636363641,0.6000000000000001,0.625,0.5
LOLTMNT01_336016,2026-02-01 08:08:08,Gen.G,Hanwha Life Esports,1,0.5454545454545454,1603.3522727272727,970.4318181818181,2.8636363636363638,7.715909090909092,13.727272727272727,-0.26136363636363635,0.4772727272727273,0.20454545454545459,0.38636363636363635,0.29545454545454547,0.29545454545454547,0.42045454545454547,0.8863636363636362,0.8522727272727271,0.03409090909090909,-0.1416204545454547,0.026788636363636487,-0.09562272727272791,0.4,0.4285714285714286,0.0
LOLTMNT01_336021,2026-02-01 09:10:50,Gen.G,Hanwha Life Esports,1,0.5833333333333333,1235.7222222222222,801.0277777777778,-0.4722222222222223,8.111111111111109,15.638888888888886,-0.3333333333333333,0.5277777777777778,0.2777777777777778,0.4444444444444445,0.16666666666666663,0.16666666666666663,0.47222222222222215,1.0,0.9722222222222223,0.027777777777777776,-0.07823611111111095,0.08492777777777794,0.15721944444444524,0.4,0.5,0.5
LOLTMNT01_335069,2026-02-01 10:09:06,Gen.G,Hanwha Life Esports,1,0.6153846153846154,982.1923076923076,540.8384615384616,-7.784615384615385,7.761538461538462,14.592307692307692,-0.2153846153846154,0.5692307692307692,0.3384615384615385,0.3153846153846153,0.06153846153846154,0.2384615384615384,0.3384615384615385,0.9923076923076923,0.9692307692307693,0.023076923076923078,-0.008916923076923045,0.08731846153846146,0.16362538461538456,0.6,0.5555555555555556,0.5
LOLTMNT01_338397,2026-02-06 08:05:10,HANJIN BRION,Kiwoom DRX,0,-0.125,1313.875,508.625,21.375,-2.0,-6.375,0.0625,0.375,-0.25,-0.125,0.0625,-0.3125,0.125,0.0625,0.125,-0.0625,0.5196375,0.24159375000000005,0.7096437500000015,-0.19999999999999996,-0.16666666666666669,-0.09999999999999998
LOLTMNT01_338416,2026-02-06 08:50:09,Kiwoom DRX,HANJIN BRION,0,0.1764705882352941,-705.5294117647059,-200.58823529411762,-16.58823529411765,3.0588235294117645,9.000000000000004,-0.11764705882352944,-0.29411764705882354,0.29411764705882354,0.1764705882352941,0.0,0.35294117647058826,-0.05882352941176466,0.11764705882352944,0.0588235294117645,0.058823529411764705,-0.528094117647059,-0.17371764705882375,-0.5605764705882379,0.19999999999999996,0.07500000000000001,0.16666666666666663
LOLTMNT01_338422,2026-02-06 09:45:35,HANJIN BRION,Kiwoom DRX,0,-0.1111111111111111,791.2222222222222,553.7777777777778,23.11111111111111,-2.5555555555555554,-7.944444444444446,0.05555555555555558,0.33333333333333337,-0.22222222222222227,-0.1111111111111111,0.05555555555555558,-0.38888888888888884,0.0,-0.0555555555555558,0.0,-0.05555555555555555,0.5357722222222225,0.17855,0.6147388888888923,-0.19999999999999996,-0.2698412698412699,-0.07142857142857145
LOLTMNT01_338447,2026-02-06 10:59:51,DN SOOPers,KT Rolster,1,-0.06666666666666671,210.79999999999998,124.06666666666666,4.0,0.7333333333333343,0.7333333333333343,0.0,0.2,-0.39999999999999997,-0.13333333333333336,0.06666666666666665,-0.2,-0.2,0.0,-0.06666666666666643,0.06666666666666667,0.1756266666666666,0.018586666666666973,0.18424000000000262,-0.2,0.041666666666666685,0.0
LOLTMNT01_338459,2026-02-06 12:11:32,DN SOOPers,KT Rolster,1,0.0,-18.375,22.5625,-0.375,1.3125,1.625,-0.0625,0.125,-0.4375,-0.1875,0.125,-0.125,-0.25,0.1875,0.0625,0.125,0.1961624999999998,0.022468750000000037,0.16138125000000159,0.0,0.14444444444444443,0.5
LOLTMNT01_338589,2026-02-07 08:07:00,Dplus Kia,Kiwoom DRX,1,0.026315789473684237,1552.2719298245613,1458.4429824561403,44.368421052631575,-0.4385964912280702,-6.442982456140349,0.19298245614035087,0.26754385964912286,0.004385964912280715,-0.05701754385964908,-0.22368421052631576,-0.01754385964912286,0.04824561403508776,-0.7105263157894739,-0.6578947368421053,-0.05263157894736842,0.053608771929824606,-0.0072320175438593814,-0.331247807017542,-0.8,0.06666666666666665,0.0
LOLTMNT01_338603,2026-02-07 08:55:19,Dplus Kia,Kiwoom DRX,1,0.08846153846153842,2347.8,2115.5807692307694,52.7,1.503846153846153,-1.3461538461538467,0.11538461538461542,0.31538461538461543,0.06538461538461537,0.011538461538461553,-0.1423076923076923,0.04230769230769227,0.11153846153846159,-0.48461538461538467,-0.4346153846153844,-0.05,0.05786807692307683,-0.004254615384615246,-0.22918269230769006,-0.39999999999999997,0.15454545454545454,0.5
LOLTMNT01_338625,2026-02-07 10:09:22,DN SOOPers,Nongshim RedForce,0,-0.05490196078431375,-122.91372549019609,180.72156862745098,-2.623529411764706,-1.552941176470588,-5.145098039215686,-0.1215686274509804,-0.12941176470588234,-0.17254901960784313,-0.24705882352941172,-0.0117647058823529,-0.05490196078431375,-0.1647058823529412,0.0039215686274509665,-0.10588235294117654,0.10980392156862746,0.25683882352941145,-0.04906196078431391,0.16713058823529714,0.0,0.0,0.0
LOLTMNT01_337768,2026-02-07 11:00:32,Nongshim RedForce,DN SOOPers,0,0.1111111111111111,246.72222222222223,-53.90277777777777,2.701388888888889,2.6944444444444446,7.597222222222221,0.1736111111111111,0.18055555555555558,0.2222222222222222,0.2916666666666667,0.06944444444444442,0.1111111111111111,0.2152777777777778,0.22916666666666652,0.3333333333333335,-0.10416666666666666,-0.2329020833333333,0.09441319444444463,0.01241388888888828,0.0,0.11428571428571432,0.5
LOLTMNT01_338644,2026-02-07 11:54:25,DN SOOPers,Nongshim RedForce,1,-0.049535603715170295,-334.18266253869973,-127.65325077399385,-5.557275541795665,-1.98452012383901,-5.0897832817337445,-0.21981424148606815,-0.11455108359133132,-0.26625386996904027,-0.3312693498452013,-0.009287925696594423,-0.16099071207430343,-0.14860681114551083,-0.049535603715170407,-0.14860681114551078,0.09907120743034055,0.2854455108359133,-0.12051826625386997,-0.013037770897831535,0.19999999999999996,-0.09090909090909088,0.0
LOLTMNT01_338745,2026-02-08 08:06:06,Nongshim RedForce,Kiwoom DRX,0,0.015873015873015872,1394.6746031746034,714.1031746031746,27.436507936507937,0.16666666666666785,-1.4761904761904816,0.134920634920635,0.2698412698412699,-0.023809523809523836,0.1825396825396826,0.1825396825396826,-0.11904761904761907,0.05555555555555558,0.40476190476190466,0.3968253968253972,0.007936507936507936,0.08957698412698356,0.29756111111111117,0.4275769841269863,0.0,-0.16666666666666669,-0.16666666666666669
LOLTMNT01_337856,2026-02-08 08:59:00,Kiwoom DRX,Nongshim RedForce,1,0.033492822966507185,-1028.1076555023924,-523.6315789473684,-25.789473684210527,0.7679425837320579,3.2990430622009583,-0.07894736842105265,-0.208133971291866,0.07177033492822965,-0.12440191387559812,-0.12440191387559812,0.06459330143540676,-0.0047846889952152805,-0.23205741626794252,-0.2248803827751198,-0.007177033492822962,-0.10271602870813323,-0.2711693779904305,-0.3286581339712935,0.0,-0.16666666666666669,0.25
LOLTMNT01_337859,2026-02-08 09:55:03,Kiwoom DRX,Nongshim RedForce,1,0.07826086956521738,-806.9304347826087,-443.58260869565214,-25.691304347826087,1.484782608695653,5.3217391304347785,-0.02826086956521745,-0.2456521739130435,0.11521739130434777,-0.07173913043478264,-0.16521739130434782,0.10869565217391308,0.041304347826086996,-0.08260869565217366,-0.07608695652173925,-0.006521739130434787,-0.08608152173912975,-0.23897869565217378,-0.2407210869565226,0.39999999999999997,-0.06153846153846154,0.30000000000000004
LOLTMNT02_352362,2026-02-12 08:04:05,DN SOOPers,BNK FEARX,1,-0.12142857142857139,-300.07142857142856,-715.5214285714285,-0.8714285714285714,-3.3000000000000007,-5.742857142857147,-0.22142857142857142,0.0,-0.3428571428571429,-0.2928571428571429,-0.09285714285714286,-0.028571428571428525,-0.2,0.2857142857142856,0.13571428571428568,0.15,-0.2616900000000002,-0.05320500000000017,-0.2237142857142853,0.20000000000000007,-0.16666666666666663,-0.25
LOLTMNT02_351385,2026-02-12 08:55:20,DN SOOPers,BNK FEARX,0,-0.05714285714285716,-139.52380952380952,-657.4666666666667,-0.9333333333333333,-2.057142857142857,-2.19047619047619,-0.1523809523809524,0.05714285714285716,-0.26666666666666666,-0.21904761904761905,-0.1428571428571428,0.028571428571428525,-0.13333333333333336,0.3904761904761904,0.24761904761904763,0.14285714285714285,-0.2499876190476198,-0.046419047619047804,-0.10863523809523912,0.20000000000000007,-0.03296703296703296,-0.09999999999999998
LOLTMNT02_351402,2026-02-12 09:56:42,BNK FEARX,DN SOOPers,1,0.10795454545454547,474.90909090909093,702.6875,-1.6022727272727273,2.625,3.93181818181818,0.19886363636363635,0.0,0.19886363636363635,0.26136363636363635,0.07954545454545459,-0.07954545454545453,0.11931818181818182,-0.25,-0.11363636363636376,-0.13636363636363635,0.28040170454545565,0.046623295454545355,0.13175113636363456,0.0,0.125,0.16666666666666663
LOLTMNT02_352407,2026-02-12 10:48:56,BNK FEARX,DN SOOPers,0,0.15345268542199492,600.0664961636828,688.8337595907929,-1.8260869565217392,3.0255754475703327,5.664961636828643,0.24040920716112535,0.051150895140664954,0.24040920716112535,0.29923273657289007,0.023017902813299296,-0.02301790281329924,0.1662404092071611,-0.19948849104859345,-0.06905370843989767,-0.13043478260869565,0.2928859335038374,0.027012531969309528,0.09985626598465558,0.0,0.22222222222222227,0.2142857142857143
LOLTMNT02_352429,2026-02-12 11:41:51,DN SOOPers,BNK FEARX,0,-0.09722222222222227,-408.4027777777778,-495.59722222222223,6.986111111111111,-2.791666666666668,-5.291666666666671,-0.27777777777777785,0.0,-0.18055555555555558,-0.23611111111111116,0.02777777777777779,0.06944444444444442,-0.20833333333333331,0.3472222222222223,0.22222222222222232,0.125,-0.3121513888888887,0.006634722222222056,-0.00011527777777864401,0.0,-0.125,-0.125
LOLTMNT02_352782,2026-02-13 08:06:47,Dplus Kia,Kiwoom DRX,0,0.0714285714285714,2133.785714285714,1967.2142857142858,53.61904761904762,1.5476190476190474,-1.0,0.1428571428571429,0.3095238095238096,0.059523809523809534,0.0,-0.059523809523809534,0.13095238095238093,0.08333333333333331,-0.7202380952380951,-0.6785714285714286,-0.041666666666666664,0.04535119047619052,-0.0341773809523811,-0.30740714285714255,-0.19999999999999996,0.18881118881118886,0.5
LOLTMNT02_352790,2026-02-13 09:03:09,Dplus Kia,Kiwoom DRX,1,0.013333333333333308,2167.293333333333,2104.9066666666668,56.0,0.8933333333333344,-2.3866666666666703,0.18666666666666665,0.24,0.0,-0.053333333333333344,-0.10666666666666669,0.17333333333333323,0.026666666666666672,-0.8266666666666664,-0.7866666666666664,-0.04,0.050240000000000506,-0.03424400000000016,-0.3130293333333327,-0.4,0.09523809523809523,0.16666666666666663
LOLTMNT02_351807,2026-02-13 10:06:25,Dplus Kia,Kiwoom DRX,0,0.0625,2534.3125,2357.4375,62.07211538461539,1.2980769230769234,-1.2403846153846132,0.22596153846153844,0.27884615384615385,0.04807692307692313,0.0,-0.04807692307692307,0.21153846153846156,0.07692307692307693,-0.6586538461538463,-0.6201923076923075,-0.038461538461538464,0.050683653846154364,-0.06286009615384636,-0.30903365384615356,-0.20000000000000007,0.15897435897435896,0.25
LOLTMNT02_352851,2026-02-13 11:11:59,Dplus Kia,Kiwoom DRX,1,0.01089324618736387,2375.932461873638,2156.9411764705883,62.45751633986928,1.0217864923747264,-1.5904139433551236,0.16557734204793034,0.3137254901960785,0.09150326797385622,0.047930283224400905,-0.09150326797385616,0.15032679738562094,0.12200435729847497,-0.701525054466231,-0.6644880174291938,-0.037037037037037035,0.06514509803921609,-0.057059259259259365,-0.22400653594771391,-0.20000000000000007,0.0803571428571429,0.09999999999999998
LOLTMNT02_351868,2026-02-13 12:01:25,Dplus Kia,Kiwoom DRX,1,0.05555555555555558,2302.3690476190477,2210.8214285714284,63.361111111111114,1.2777777777777786,-0.702380952380949,0.20238095238095233,0.3452380952380952,0.13095238095238093,0.09126984126984128,-0.03968253968253965,0.1865079365079365,0.16269841269841273,-0.48809523809523836,-0.45238095238095233,-0.03571428571428571,0.0985293650793655,-0.058557142857143196,-0.18402698412698548,0.0,0.13725490196078427,0.16666666666666663
LOLTMNT02_354256,2026-02-14 08:07:25,Dplus Kia,Gen.G,0,-0.42105263157894735,593.7177033492824,1011.9330143540669,34.38277511961722,-4.564593301435405,-11.535885167464116,0.26794258373205737,-0.18660287081339721,-0.09569377990430628,-0.11004784688995217,-0.2679425837320574,0.1004784688995215,-0.23923444976076558,-1.521531100478469,-1.4306220095693782,-0.09090909090909091,-0.41794880382775146,-0.4157708133971292,-1.488188995215312,-0.4,-0.3125,-0.5
LOLTMNT02_354263,2026-02-14 09:01:24,Dplus Kia,Gen.G,1,-0.44999999999999996,0.849999999999909,777.8333333333333,29.96666666666667,-5.333333333333332,-14.033333333333339,0.1833333333333333,-0.09999999999999998,-0.15000000000000002,-0.16666666666666663,-0.31666666666666665,0.16666666666666663,-0.2833333333333333,-1.6666666666666665,-1.5833333333333335,-0.08333333333333333,-0.43655,-0.4155583333333335,-1.5916183333333347,-0.4,-0.3529411764705882,-0.5
LOLTMNT02_353283,2026-02-14 10:10:21,Dplus Kia,Gen.G,0,-0.35164835164835173,74.69230769230774,936.7765567765567,28.065934065934066,-4.721611721611723,-12.772893772893774,0.10989010989010983,-0.1501831501831502,-0.19780219780219788,-0.21611721611721613,-0.358974358974359,0.22344322344322343,-0.3223443223443223,-1.3260073260073262,-1.2967032967032965,-0.02930402930402931,-0.42627728937728904,-0.41413260073260094,-1.5708175824175843,-0.20000000000000007,-0.13333333333333341,-0.25
LOLTMNT02_353312,2026-02-14 11:05:18,Gen.G,Dplus Kia,1,0.3831168831168832,220.33116883116872,-714.0,-23.8961038961039,4.746753246753244,12.350649350649348,-0.045454545454545414,0.19480519480519476,0.24025974025974028,0.25974025974025977,0.3961038961038961,-0.1558441558441559,0.3571428571428571,1.422077922077922,1.3961038961038963,0.02597402597402597,0.4077779220779214,0.4251896103896107,1.5894746753246771,0.20000000000000007,1.0,0.30000000000000004
LOLTMNT02_353559,2026-02-15 08:05:24,BNK FEARX,T1,1,-0.20676691729323304,-782.1127819548872,-113.53759398496237,-6.988721804511278,-3.8609022556391004,-6.586466165413533,0.2218045112781955,-0.2593984962406015,0.2218045112781955,-0.15413533834586468,0.1503759398496241,-0.007518796992481203,-0.2593984962406015,-0.4323308270676689,-0.2180451127819545,-0.21428571428571427,0.3049924812030076,0.14173759398496277,0.37034360902255514,-0.20000000000000007,-0.5,-0.16666666666666669
LOLTMNT02_353572,2026-02-15 09:00:12,BNK FEARX,T1,0,-0.1333333333333333,-391.44999999999993,136.10000000000002,-3.75,-3.3999999999999986,-5.649999999999999,0.15000000000000002,-0.18333333333333324,0.26666666666666666,-0.08333333333333326,0.08333333333333337,0.04999999999999999,-0.18333333333333324,-0.46666666666666634,-0.2666666666666666,-0.2,0.32232333333333374,0.1072116666666667,0.36296500000000087,0.0,-0.28787878787878796,0.0
LOLTMNT02_354619,2026-02-15 09:56:35,T1,BNK FEARX,0,0.1785714285714286,302.2083333333333,-164.10119047619048,0.8779761904761905,3.55952380952381,6.910714285714285,-0.1964285714285714,0.1160714285714286,-0.30654761904761907,0.02083333333333337,-0.1339285714285714,-0.10119047619047616,0.22619047619047616,0.6071428571428572,0.4196428571428572,0.1875,-0.30416041666666693,-0.11276101190476195,-0.3516312500000005,0.20000000000000007,0.0,0.09999999999999998
LOLTMNT02_354641,2026-02-15 10:48:53,BNK FEARX,T1,1,-0.11497326203208558,223.74598930481284,431.0695187165776,5.024064171122995,-2.5641711229946544,-4.5855614973262036,0.23796791443850268,-0.05614973262032086,0.3422459893048128,0.03475935828876997,0.17914438502673802,0.14705882352941174,-0.2647058823529411,-0.46524064171123003,-0.2887700534759361,-0.17647058823529413,0.26830106951871713,0.13312112299465273,0.3740435828877029,0.0,-0.3571428571428571,0.0
